Month,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),City,Year
2022-05,76.90083333333332,100.22166666666668,39.83208333333334,59.375416666666666,2.4562500000000003,20.035416666666666,pune,2022
2022-06,46.88,62.663000000000004,49.629000000000005,135.96099999999998,2.3483333333333336,8.886,pune,2022
2022-07,46.21857142857142,61.79857142857143,96.46142857142857,83.28285714285714,1.91,6.2871428571428565,pune,2022
2022-08,,,,,,,pune,2022
2023-01,109.22938310185187,162.3070752314815,146.95109375,127.39984085648148,2.647936921296296,31.779224537037038,pune,2023
2023-02,119.98107821157147,174.34311689727528,117.4660398388263,91.8622792697272,2.806715964398256,22.572568635068635,pune,2023
2023-03,79.49517200405174,117.65590823203989,130.3304726702509,109.2117729273804,2.843450453872526,30.601381097085866,pune,2023
2023-04,68.02256508659468,101.17239372469636,131.9309698200299,112.75627396817363,2.9316463534637878,42.15447874493927,pune,2023
2023-05,60.91891835164407,90.2592171916394,144.45713205645163,126.28598062275985,2.965245295698925,38.583221326164875,pune,2023
2023-06,35.33581281108184,52.38414662628703,171.34348255196895,150.65455187899528,2.8998299510808567,24.146776033279657,pune,2023
2023-07,27.820310259856633,41.16800291218638,201.51403673835125,176.9969679659498,2.7027195340501793,11.293010752688172,pune,2023
2023-08,33.78561556729467,50.072486129115894,196.25286620826492,173.80276548771354,2.7186193915103853,9.521236280356064,pune,2023
2023-09,26.619009588557223,39.354540549541746,191.2596256659652,168.43023231186797,2.7138981465128365,8.780880067644775,pune,2023
2023-10,74.15799823204496,109.53827279190926,187.9066983619758,165.4090989532421,2.786771533140967,12.389909001606934,pune,2023
2023-11,96.80629011448673,143.20306389690813,174.06805918412599,153.5736702061644,2.681715030473103,12.67231204844696,pune,2023
2023-12,105.62166806657848,161.30723574735447,163.90416318342153,143.0255693011464,2.619583454585538,14.50978725749559,pune,2023
2024-01,59.559666666666665,114.816,150.28466666666665,130.80066666666667,2.6300000000000003,24.499333333333333,pune,2024
2024-02,57.74793103448276,112.8,119.76482758620689,103.27827586206897,2.742758620689655,20.36655172413793,pune,2024
2024-03,41.369677419354836,75.18774193548387,105.71516129032258,90.52741935483871,2.8525806451612903,21.259354838709676,pune,2024
2024-04,35.898,62.119,99.223,85.39533333333334,3.001,25.823333333333334,pune,2024
2024-05,52.39612903225807,71.87612903225806,65.26451612903226,36.40806451612904,1.5748387096774195,29.549999999999997,pune,2024
2024-06,27.68655172413793,43.14275862068966,22.53896551724138,10.095925925925926,0.8406896551724138,18.266896551724138,pune,2024
2024-07,22.08966666666667,32.992666666666665,25.315161290322582,10.858709677419355,0.7445161290322582,18.127741935483872,pune,2024
2024-08,28.59161290322581,43.26774193548387,24.496129032258064,8.371666666666666,1.2818518518518518,30.031935483870967,pune,2024
2024-09,23.396,41.26733333333333,25.625333333333334,6.3020000000000005,0.9613333333333334,29.49866666666667,pune,2024
2024-10,37.304,75.0645,75.285,7.69,1.9440000000000002,19.012,pune,2024
2022-01,152.74806451612906,245.74193548387098,23.351034482758617,2.778709677419355,1.2067741935483869,20.254193548387097,sectorgurgram,512022
2022-02,123.50535714285715,241.17035714285717,34.02521739130435,2.926428571428571,1.3860714285714286,29.43285714285714,sectorgurgram,512022
2022-03,105.78483870967742,246.97,24.97806451612903,2.8638709677419354,0.9516129032258065,27.745806451612903,sectorgurgram,512022
2022-04,124.96666666666667,322.608,37.61033333333333,12.055333333333332,1.1469999999999998,23.64,sectorgurgram,512022
2022-05,83.80000000000001,248.2483870967742,26.756451612903227,11.817096774193548,0.667741935483871,36.475806451612904,sectorgurgram,512022
2022-06,78.91533333333334,247.20666666666665,21.008333333333333,1.814,0.5273333333333333,26.515,sectorgurgram,512022
2022-07,52.45193548387097,92.45935483870967,14.245161290322581,2.967741935483871,0.4974193548387097,29.556774193548385,sectorgurgram,512022
2022-08,39.61451612903225,91.93548387096774,7.933548387096774,3.838709677419355,0.42612903225806453,20.669032258064515,sectorgurgram,512022
2022-09,64.95933333333333,124.91133333333333,4.869,2.865666666666667,0.5953333333333333,29.893666666666665,sectorgurgram,512022
2022-10,136.20064516129034,261.81225806451613,16.745483870967742,4.087741935483871,1.1783870967741936,30.109354838709677,sectorgurgram,512022
2022-11,169.54333333333335,303.438,27.784,3.897,1.6313333333333333,37.86533333333333,sectorgurgram,512022
2022-12,148.99451612903226,266.11548387096775,36.5041935483871,4.680645161290323,1.5912903225806452,32.32096774193548,sectorgurgram,512022
2017-01,,,,,,,sectorgurugram,512017
2017-02,,,,,,,sectorgurugram,512017
2017-03,,,,,,,sectorgurugram,512017
2017-04,,,,,,,sectorgurugram,512017
2017-05,,,,,,,sectorgurugram,512017
2017-06,,,,,,,sectorgurugram,512017
2017-07,,,,,,,sectorgurugram,512017
2017-08,,,,,,,sectorgurugram,512017
2017-09,,,,,,,sectorgurugram,512017
2017-10,,,,,,,sectorgurugram,512017
2017-11,,,,,,,sectorgurugram,512017
2017-12,,,,,,,sectorgurugram,512017
2018-01,,,,,,,sectorgurugram,512018
2018-02,,,,,,,sectorgurugram,512018
2018-03,,,,,,,sectorgurugram,512018
2018-04,,,,,,,sectorgurugram,512018
2018-05,,,,,,,sectorgurugram,512018
2018-06,,,,,,,sectorgurugram,512018
2018-07,,,,,,,sectorgurugram,512018
2018-08,,,,,,,sectorgurugram,512018
2018-09,,,,,,,sectorgurugram,512018
2018-10,,,,,,,sectorgurugram,512018
2018-11,,,,,,,sectorgurugram,512018
2018-12,,,,,,,sectorgurugram,512018
2019-01,,,,,,,sectorgurugram,512019
2019-02,,,,,,,sectorgurugram,512019
2019-03,,,,,,,sectorgurugram,512019
2019-04,,,,,,,sectorgurugram,512019
2019-05,,,,,,,sectorgurugram,512019
2019-06,,,,,,,sectorgurugram,512019
2019-07,,,,,,,sectorgurugram,512019
2019-08,,,,,,,sectorgurugram,512019
2019-09,,,,,,,sectorgurugram,512019
2019-10,,,,,,,sectorgurugram,512019
2019-11,,,,,,,sectorgurugram,512019
2019-12,,,,,,,sectorgurugram,512019
2020-01,,,,,,,sectorgurugram,512020
2020-02,,,,,,,sectorgurugram,512020
2020-03,59.50703703703704,130.32925925925926,22.29962962962963,18.273703703703703,0.7296296296296296,59.67333333333334,sectorgurugram,512020
2020-04,46.342666666666666,106.17633333333333,14.551,12.335333333333333,0.6813333333333333,79.79066666666668,sectorgurugram,512020
2020-05,58.229677419354836,148.5393548387097,14.173870967741935,9.424193548387096,0.6919354838709677,97.3016129032258,sectorgurugram,512020
2020-06,54.44566666666666,148.47633333333334,12.458,6.059666666666667,0.5760000000000001,84.90733333333333,sectorgurugram,512020
2020-07,44.30483870967742,110.42838709677419,7.6329032258064515,5.5364516129032255,0.5077419354838709,55.27548387096774,sectorgurugram,512020
2020-08,33.53258064516129,105.32806451612903,6.5122580645161285,4.782903225806452,0.4970967741935484,18.380967741935486,sectorgurugram,512020
2020-09,63.300333333333334,162.14566666666667,5.265,2.327,0.6533333333333334,23.33,sectorgurugram,512020
2020-10,159.8309677419355,337.12612903225806,19.73033333333333,3.329354838709677,1.4112903225806452,36.81483870967742,sectorgurugram,512020
2020-11,233.518,347.21200000000005,32.406333333333336,3.368333333333333,1.9046666666666667,19.535,sectorgurugram,512020
2020-12,141.1016129032258,218.6122580645161,37.001612903225805,2.1151612903225803,1.634516129032258,23.315806451612904,sectorgurugram,512020
2021-01,157.52225806451614,240.00290322580645,18.28806451612903,2.6680645161290326,1.1622580645161291,19.315161290322582,sectorgurugram,512021
2021-02,187.38535714285715,334.6567857142857,16.154285714285713,2.1335714285714285,0.9042857142857142,27.446428571428573,sectorgurugram,512021
2021-03,117.29741935483872,272.94290322580645,8.468387096774192,4.184838709677419,0.7303225806451613,28.028709677419354,sectorgurugram,512021
2021-04,102.14733333333334,264.39933333333335,10.946333333333333,8.500666666666667,0.7793333333333333,41.08833333333333,sectorgurugram,512021
2021-05,64.62903225806451,168.09548387096774,12.33290322580645,3.919677419354839,0.44741935483870965,46.93516129032258,sectorgurugram,512021
2021-06,62.106,175.46633333333332,9.187333333333333,2.3133333333333335,0.42433333333333334,41.91466666666667,sectorgurugram,512021
2021-07,54.339677419354835,106.27677419354839,4.2941935483870965,2.936451612903226,0.40451612903225803,31.38,sectorgurugram,512021
2021-08,52.68387096774194,110.67967741935485,7.95258064516129,2.4680645161290324,0.5964516129032259,25.31,sectorgurugram,512021
2021-09,47.642,86.041,5.4270000000000005,2.7003333333333335,0.565,24.136666666666667,sectorgurugram,512021
2021-10,88.96193548387097,222.08870967741936,5.548064516129033,4.136451612903225,1.017741935483871,31.843870967741935,sectorgurugram,512021
2021-11,234.19633333333334,383.67333333333335,14.157666666666668,4.537333333333334,2.2760000000000002,37.74133333333334,sectorgurugram,512021
2021-12,172.54322580645163,269.84967741935486,24.625999999999998,2.9029032258064515,1.7958064516129033,23.53032258064516,sectorgurugram,512021
2024-01,168.05193548387095,247.77193548387098,29.129354838709677,3.588709677419355,1.8922580645161289,50.060322580645156,sectorgurugram,512024
2024-02,123.51172413793104,224.4944827586207,18.622413793103448,3.7544827586206897,1.1893103448275864,49.90344827586207,sectorgurugram,512024
2024-03,96.86322580645162,199.3716129032258,18.708064516129035,3.355483870967742,1.011290322580645,50.12387096774193,sectorgurugram,512024
2024-04,144.97766666666666,209.118,18.699,2.7963333333333336,1.064,50.083333333333336,sectorgurugram,512024
2024-05,121.50064516129032,240.0825806451613,17.513870967741934,2.9751612903225806,1.1164516129032258,44.41870967741936,sectorgurugram,512024
2024-06,85.48466666666667,203.27166666666665,18.69333333333333,2.569,0.7253333333333334,33.45166666666667,sectorgurugram,512024
2024-07,55.38709677419355,147.75774193548386,19.23225806451613,2.950967741935484,0.6903225806451613,32.20451612903226,sectorgurugram,512024
2024-08,52.02645161290322,102.93032258064517,18.75225806451613,7.485806451612904,0.6706451612903226,30.34935483870968,sectorgurugram,512024
2024-09,66.342,101.84966666666666,18.953666666666667,4.401724137931034,0.6333333333333333,35.80266666666667,sectorgurugram,512024
2024-10,85.155,121.4215,18.8185,4.7375,1.213,32.256,sectorgurugram,512024
2017-01,,,,,,,vijaywada,2017
2017-02,,,,,,,vijaywada,2017
2017-03,,,,,,,vijaywada,2017
2017-04,,,,,,,vijaywada,2017
2017-05,,,,,,,vijaywada,2017
2017-06,,,,,,,vijaywada,2017
2017-07,,,,,,,vijaywada,2017
2017-08,,,,,,,vijaywada,2017
2017-09,,,,,,,vijaywada,2017
2017-10,,,,,,,vijaywada,2017
2017-11,,,,,,,vijaywada,2017
2017-12,,,,,,,vijaywada,2017
2018-01,,,,,,,vijaywada,2018
2018-02,,,,,,,vijaywada,2018
2018-03,,,,,,,vijaywada,2018
2018-04,,,,,,,vijaywada,2018
2018-05,,,,,,,vijaywada,2018
2018-06,,,,,,,vijaywada,2018
2018-07,,,,,,,vijaywada,2018
2018-08,,,,,,,vijaywada,2018
2018-09,,,,,,,vijaywada,2018
2018-10,,,,,,,vijaywada,2018
2018-11,,,,,,,vijaywada,2018
2018-12,,,,,,,vijaywada,2018
2019-01,,,,,,,vijaywada,2019
2019-02,,,,,,,vijaywada,2019
2019-03,,,,,,,vijaywada,2019
2019-04,,,,,,,vijaywada,2019
2019-05,,,,,,,vijaywada,2019
2019-06,,,,,,,vijaywada,2019
2019-07,,,,,,,vijaywada,2019
2019-08,,,,,,,vijaywada,2019
2019-09,,,,,,,vijaywada,2019
2019-10,,,,,,,vijaywada,2019
2019-11,,,,,,,vijaywada,2019
2019-12,,,,,,,vijaywada,2019
2020-01,,,,,,,vijaywada,2020
2020-02,,,,,,,vijaywada,2020
2020-03,,,,,,,vijaywada,2020
2020-04,,,,,,,vijaywada,2020
2020-05,,,,,,,vijaywada,2020
2020-06,,,,,,,vijaywada,2020
2020-07,,,,,,,vijaywada,2020
2020-08,,,,,,,vijaywada,2020
2020-09,,,,,,,vijaywada,2020
2020-10,,,,,,,vijaywada,2020
2020-11,,,,,,,vijaywada,2020
2020-12,,,,,,,vijaywada,2020
2021-01,,,,,,,vijaywada,2021
2021-02,,,,,,,vijaywada,2021
2021-03,,,,,,,vijaywada,2021
2021-04,,,,,,,vijaywada,2021
2021-05,,,,,,,vijaywada,2021
2021-06,,,,,,,vijaywada,2021
2021-07,,,,,,,vijaywada,2021
2021-08,,,,,,,vijaywada,2021
2021-09,,,,,,,vijaywada,2021
2021-10,,,,,,,vijaywada,2021
2021-11,,,,,,,vijaywada,2021
2021-12,,,,,,,vijaywada,2021
2022-01,,,,,,,vijaywada,2022
2022-02,,,,,,,vijaywada,2022
2022-03,,,,,,,vijaywada,2022
2022-04,,,,,,,vijaywada,2022
2022-05,,,,,,,vijaywada,2022
2022-06,,,,,,,vijaywada,2022
2022-07,,,,,,,vijaywada,2022
2022-08,,,,,,,vijaywada,2022
2022-09,,,,,,,vijaywada,2022
2022-10,,,,,,,vijaywada,2022
2022-11,,,,,,,vijaywada,2022
2022-12,,,,,,,vijaywada,2022
2023-01,90.23095136155932,125.38890120222791,9.418291140572391,5.341777041245791,1.7219681186868685,49.9225563973064,vijaywada,2023
2023-02,77.05943423461017,128.0355521885417,15.34700825518176,5.0593845481066735,1.0392895616968842,60.535168828739906,vijaywada,2023
2023-03,69.51748915699103,117.5533819730065,17.823181017773006,4.045620570455937,0.9195577995467287,49.0312293887854,vijaywada,2023
2023-04,89.7846436047849,323.6322634144238,16.200478725923837,4.64027630521049,0.8610540857592488,22.88462433488613,vijaywada,2023
2023-05,35.06948165905032,45.77990785921618,16.072753241314825,5.027433261995693,0.8347980636552674,18.852732956898176,vijaywada,2023
2023-06,23.51404871620476,49.036899472903066,17.10022704479703,5.591421666637068,0.8694240835660534,37.494915945101056,vijaywada,2023
2023-07,14.915829494083958,31.228212239810453,16.594979001322752,,0.7662291666666666,43.57487896280307,vijaywada,2023
2023-08,24.03628083881579,52.94354330767395,16.579855739851173,5.282087157231314,0.8135340035136862,42.34417293233083,vijaywada,2023
2023-09,19.547609211534994,32.70764322718887,15.98641658954974,4.8659517944656905,0.7699097233807585,42.73545107127172,vijaywada,2023
2023-10,24.925884334920045,36.273790053622434,15.73240101834343,5.644062639121476,0.8527935947894315,42.55260999263531,vijaywada,2023
2023-11,31.71954993386243,50.84688123797499,13.316056818181817,4.035616141047062,0.9067378385302298,35.365421182058675,vijaywada,2023
2023-12,42.74312108356242,78.16947267198083,13.670481023838304,5.025025922860643,0.9211878256902234,26.81918295709684,vijaywada,2023
2024-01,52.49791666666667,93.19708333333334,13.144137931034482,4.985862068965518,0.9748275862068966,29.006206896551724,vijaywada,2024
2024-02,39.904137931034484,75.70758620689655,12.967931034482758,6.116896551724137,0.8441379310344828,25.484137931034482,vijaywada,2024
2024-03,38.26,72.33483870967743,12.416774193548388,6.346451612903226,0.7870967741935483,29.246129032258064,vijaywada,2024
2024-04,37.10052631578947,68.64,12.431052631578947,8.007894736842106,0.6910526315789474,31.714210526315792,vijaywada,2024
2024-05,34.19967741935484,64.25741935483872,29.99032258064516,5.2058064516129035,0.7600000000000001,30.711612903225806,vijaywada,2024
2024-06,30.449333333333335,59.48433333333333,13.08375,6.369,0.7143333333333334,39.81100000000001,vijaywada,2024
2024-07,26.080000000000002,49.67774193548387,15.695833333333333,6.104193548387096,0.5638709677419355,33.63,vijaywada,2024
2024-08,23.71,46.39483870967742,10.54,5.768064516129033,0.3080645161290323,22.937096774193545,vijaywada,2024
2024-09,27.889999999999997,53.84620689655172,10.93206896551724,5.841379310344828,0.4110344827586207,19.04137931034483,vijaywada,2024
2024-10,30.099999999999998,56.224999999999994,14.124736842105264,8.764736842105263,0.5031578947368421,33.58157894736842,vijaywada,2024
2017-01,222.18699999999998,,10.094,7.672666666666667,14.79551724137931,14.570666666666666,vikasSadangurugram,2017
2017-02,155.03444444444446,,21.599615384615387,6.698148148148148,0.7111111111111111,29.95037037037037,vikasSadangurugram,2017
2017-03,98.02,,14.912258064516129,13.046451612903226,0.5874193548387097,50.47387096774194,vikasSadangurugram,2017
2017-04,166.50566666666666,,10.778333333333334,17.838,0.5833333333333334,50.507666666666665,vikasSadangurugram,2017
2017-05,193.2334482758621,,41.288620689655176,9.827586206896552,0.503448275862069,48.806896551724144,vikasSadangurugram,2017
2017-06,188.2306896551724,,15.078620689655171,3.4289655172413793,0.45241379310344826,25.12379310344828,vikasSadangurugram,2017
2017-07,230.77033333333333,,14.069032258064516,8.461612903225806,0.5883870967741935,26.67258064516129,vikasSadangurugram,2017
2017-08,69.56903225806451,,27.998064516129034,6.653225806451613,0.8380645161290323,29.922500000000003,vikasSadangurugram,2017
2017-09,67.31333333333333,,23.033666666666665,4.610666666666666,1.025,18.715,vikasSadangurugram,2017
2017-10,111.65967741935484,,22.85516129032258,7.946451612903226,0.8261290322580644,28.910645161290322,vikasSadangurugram,2017
2017-11,212.57066666666665,,22.719,7.693888888888889,2.0316666666666667,29.572333333333336,vikasSadangurugram,2017
2017-12,,,,,1.5851612903225807,,vikasSadangurugram,2017
2018-01,125.214,,18.982666666666667,7.217,0.9535483870967743,26.697,vikasSadangurugram,2018
2018-02,99.295,,16.647142857142857,7.803125,0.3625,27.455714285714286,vikasSadangurugram,2018
2018-03,6.03,,,0.6966666666666667,0.0,,vikasSadangurugram,2018
2018-04,0.8066666666666666,,0.75,2.99,0.003666666666666667,2.0166666666666666,vikasSadangurugram,2018
2018-05,128.67076923076922,,24.026451612903227,0.3611111111111111,0.03161290322580645,29.32428571428571,vikasSadangurugram,2018
2018-06,149.25166666666667,,23.648333333333333,3.226,0.593,39.15466666666667,vikasSadangurugram,2018
2018-07,55.36838709677419,,24.032258064516128,5.739354838709678,0.7051612903225807,26.15290322580645,vikasSadangurugram,2018
2018-08,67.33451612903225,,22.364615384615384,5.888064516129032,0.5770967741935484,18.39,vikasSadangurugram,2018
2018-09,62.50214285714286,,22.56,6.7682142857142855,0.43392857142857144,18.78111111111111,vikasSadangurugram,2018
2018-10,181.81933333333333,,62.73409090909092,9.545666666666667,0.8,36.568666666666665,vikasSadangurugram,2018
2018-11,138.2,,53.510999999999996,11.379666666666667,0.9986666666666667,35.98566666666667,vikasSadangurugram,2018
2018-12,113.14967741935483,,55.97870967741935,13.251290322580646,0.8890322580645161,30.397096774193546,vikasSadangurugram,2018
2019-01,150.18612903225807,,53.61709677419355,13.378064516129033,1.042258064516129,30.27032258064516,vikasSadangurugram,2019
2019-02,85.91925925925926,,132.67814814814815,9.635555555555557,0.7351851851851853,34.916666666666664,vikasSadangurugram,2019
2019-03,74.1632258064516,,14.984516129032258,14.574516129032258,0.29387096774193544,29.039677419354838,vikasSadangurugram,2019
2019-04,97.81566666666666,,10.092666666666666,5.04,0.28833333333333333,22.750333333333334,vikasSadangurugram,2019
2019-05,102.52645161290323,,14.241935483870968,12.287096774193548,0.3338709677419355,41.82709677419355,vikasSadangurugram,2019
2019-06,81.21733333333333,,22.96758620689655,8.931724137931035,0.364,83.05033333333334,vikasSadangurugram,2019
2019-07,48.37096774193548,,6.609677419354839,10.717419354838709,0.33677419354838706,29.69935483870968,vikasSadangurugram,2019
2019-08,31.135161290322582,,5.570967741935483,30.706000000000003,0.3225806451612903,30.682580645161288,vikasSadangurugram,2019
2019-09,33.81766666666667,,5.708333333333333,12.910333333333334,0.341,25.668333333333333,vikasSadangurugram,2019
2019-10,96.6083870967742,,45.718709677419355,9.022258064516128,1.1351612903225805,49.48483870967742,vikasSadangurugram,2019
2019-11,142.99266666666665,,74.18299999999999,17.907,1.2526666666666666,23.363666666666667,vikasSadangurugram,2019
2019-12,127.6716129032258,,66.48645161290322,23.063225806451616,1.4948387096774194,24.77774193548387,vikasSadangurugram,2019
2020-01,109.8916129032258,,51.579032258064515,8.150967741935483,1.467741935483871,35.117666666666665,vikasSadangurugram,2020
2020-02,80.70137931034483,,43.03137931034483,8.900344827586208,2.056896551724138,53.43413793103448,vikasSadangurugram,2020
2020-03,44.88645161290323,,40.50064516129032,3.993225806451613,0.8870967741935484,54.44903225806452,vikasSadangurugram,2020
2020-04,38.445,,22.091,6.185333333333333,0.7563333333333334,83.334,vikasSadangurugram,2020
2020-05,49.38645161290323,,50.18774193548387,8.251612903225807,1.2406451612903227,93.14129032258064,vikasSadangurugram,2020
2020-06,44.55833333333333,,19.563666666666666,7.199666666666667,0.709,86.62206896551724,vikasSadangurugram,2020
2020-07,37.41935483870968,,10.238064516129032,6.824838709677419,0.6551612903225806,57.31516129032258,vikasSadangurugram,2020
2020-08,33.57290322580645,,3.7964516129032257,4.783870967741936,0.35064516129032264,26.664193548387097,vikasSadangurugram,2020
2020-09,60.448,,2.883,5.999,0.8666666666666667,43.13699999999999,vikasSadangurugram,2020
2020-10,128.33935483870968,,7.663225806451613,3.86,1.3425806451612903,66.58870967741936,vikasSadangurugram,2020
2020-11,181.96533333333335,,34.31033333333333,11.496666666666666,1.5113333333333334,45.84766666666667,vikasSadangurugram,2020
2020-12,167.1183870967742,,10.72741935483871,9.150322580645161,1.5641935483870968,34.900000000000006,vikasSadangurugram,2020
2021-01,151.26709677419353,,42.089677419354835,11.931612903225806,1.6199999999999999,21.34161290322581,vikasSadangurugram,2021
2021-02,131.67749999999998,,60.02464285714286,10.475,1.7028571428571428,23.720357142857143,vikasSadangurugram,2021
2021-03,92.14193548387097,,35.70258064516129,16.76838709677419,0.7506451612903225,49.69096774193549,vikasSadangurugram,2021
2021-04,78.691,,46.836999999999996,20.851,0.8049999999999999,29.502333333333333,vikasSadangurugram,2021
2021-05,51.62935483870968,,25.607096774193547,11.859032258064516,0.41451612903225804,49.35548387096774,vikasSadangurugram,2021
2021-06,52.68066666666667,,25.07133333333333,11.032666666666668,0.457,37.33266666666667,vikasSadangurugram,2021
2021-07,42.03612903225806,,17.450967741935486,7.726129032258064,0.697741935483871,33.686129032258066,vikasSadangurugram,2021
2021-08,43.55741935483871,,26.576129032258066,7.150645161290323,0.7683870967741936,21.309354838709677,vikasSadangurugram,2021
2021-09,33.827000000000005,,24.39,7.522333333333333,0.6746666666666667,16.534333333333333,vikasSadangurugram,2021
2021-10,66.68258064516128,,50.84645161290322,7.40258064516129,1.3761290322580644,34.41290322580645,vikasSadangurugram,2021
2021-11,210.66,,71.92633333333333,14.902999999999999,1.5756666666666668,36.906666666666666,vikasSadangurugram,2021
2021-12,164.18645161290323,,65.4874193548387,12.008064516129032,1.9574193548387098,33.30612903225806,vikasSadangurugram,2021
2022-01,131.32066666666665,,37.541666666666664,11.133103448275863,1.4966666666666666,31.810333333333336,vikasSadangurugram,2022
2022-02,93.76857142857143,,35.511785714285715,9.926428571428572,2.145,43.23857142857143,vikasSadangurugram,2022
2022-03,89.40586206896552,,29.918999999999997,8.586206896551724,1.1043333333333334,48.19571428571429,vikasSadangurugram,2022
2022-04,110.33666666666666,,11.817333333333332,5.221333333333333,1.0356666666666667,23.828666666666667,vikasSadangurugram,2022
2022-05,95.26354838709678,,10.273225806451613,9.581290322580644,0.6735483870967741,38.40870967741936,vikasSadangurugram,2022
2022-06,104.59666666666665,,11.332857142857144,11.292857142857143,0.8061904761904761,39.388571428571424,vikasSadangurugram,2022
2022-07,,,,,,,vikasSadangurugram,2022
2022-08,,,,,,,vikasSadangurugram,2022
2022-09,,,,,,,vikasSadangurugram,2022
2022-10,93.9676,,19.65,13.1944,0.7484000000000001,23.886,vikasSadangurugram,2022
2022-11,134.07266666666666,,16.325333333333333,34.172000000000004,1.022,26.108333333333334,vikasSadangurugram,2022
2022-12,131.9183870967742,,22.976129032258065,12.93741935483871,0.9551612903225807,33.90451612903226,vikasSadangurugram,2022
2023-01,127.5217785921823,,26.962622975143137,18.74053068123633,0.946849281990411,53.79087370979885,vikasSadangurugram,2023
2023-02,109.40532158644726,,32.09588643617855,20.831338132830016,1.1928338119604567,63.90747976428844,vikasSadangurugram,2023
2023-03,55.742463321651755,,40.51386084901653,33.126677452534494,0.9857398977367744,55.146765242788916,vikasSadangurugram,2023
2023-04,66.79895236510032,,40.615122190199095,28.628515710710516,1.5170040876576651,47.718376333528894,vikasSadangurugram,2023
2023-05,99.13584317227104,,40.209166776907836,18.864669427161207,1.3329509464723903,45.81785749306989,vikasSadangurugram,2023
2023-06,70.04304489410814,,34.56434062208926,23.869848299745097,1.1208082932477912,40.408674324518074,vikasSadangurugram,2023
2023-07,47.68146896210316,,32.41185646879028,24.07756144428525,1.1242305523679996,36.77037972934616,vikasSadangurugram,2023
2023-08,54.858271831721346,,32.29551546970153,34.94626467662837,1.2087652482802378,38.517512791600055,vikasSadangurugram,2023
2023-09,56.675262648649,,30.85909978049106,33.920448311792875,1.3824310941922746,39.375057538106034,vikasSadangurugram,2023
2023-10,69.82010905779393,,30.594445710612437,33.282230902619666,0.9886146174224716,39.29233758960574,vikasSadangurugram,2023
2023-11,154.98420105035865,,11.726834088164251,27.682104542072224,2.2906969605475043,32.34989593397746,vikasSadangurugram,2023
2023-12,98.55968480638887,,10.697234473441084,22.58427844210488,2.7403572889534495,26.98954857000176,vikasSadangurugram,2023
2024-01,88.80806451612904,,10.91,21.77774193548387,2.7593548387096773,27.760967741935485,vikasSadangurugram,2024
2024-02,63.430689655172415,,10.79551724137931,22.293793103448277,2.754137931034483,27.583793103448276,vikasSadangurugram,2024
2024-03,61.509032258064515,,10.777096774193547,32.29064516129032,2.8445161290322583,28.011612903225807,vikasSadangurugram,2024
2024-04,114.02,,10.912666666666667,28.395333333333333,2.969666666666667,27.493666666666666,vikasSadangurugram,2024
2024-05,78.78806451612903,,10.755161290322581,26.961290322580645,2.983225806451613,28.541612903225804,vikasSadangurugram,2024
2024-06,84.11233333333332,,10.913333333333332,29.965666666666667,2.2106666666666666,27.200666666666667,vikasSadangurugram,2024
2024-07,50.001333333333335,,10.843,34.22533333333333,2.0116666666666663,28.147,vikasSadangurugram,2024
2024-08,38.44096774193549,,10.927096774193549,23.932000000000002,1.8561290322580646,27.09774193548387,vikasSadangurugram,2024
2024-09,36.68066666666667,,10.898333333333333,19.298000000000002,1.469655172413793,28.099333333333334,vikasSadangurugram,2024
2024-10,61.149,,11.0365,14.611500000000001,1.1605,27.0985,vikasSadangurugram,2024
2017-07,37.013225806451615,90.44233333333334,10.896129032258065,25.63064516129032,1.3346666666666667,30.486896551724136,vishakhapatnam,2017
2017-08,42.04258064516129,100.4716129032258,11.893548387096773,29.017857142857142,1.3287096774193548,20.050384615384612,vishakhapatnam,2017
2017-09,33.98833333333333,78.62033333333333,6.595,23.625,0.6141379310344827,20.74259259259259,vishakhapatnam,2017
2017-10,7.952142857142857,18.67142857142857,,4.553571428571429,0.05193548387096774,11.013636363636364,vishakhapatnam,2017
2017-11,40.04586206896551,81.18299999999999,19.346521739130434,21.061333333333334,0.768,70.67666666666668,vishakhapatnam,2017
2017-12,80.30451612903227,143.77,,,,,vishakhapatnam,2017
2018-01,99.0625,195.63750000000002,57.292500000000004,13.636071428571428,1.3728571428571428,61.8975,vishakhapatnam,2018
2018-02,67.43464285714286,162.60107142857143,45.68846153846154,12.13107142857143,0.8110714285714286,42.70392857142857,vishakhapatnam,2018
2018-03,51.599999999999994,117.00258064516129,43.33064516129032,15.584193548387097,0.720967741935484,29.616774193548387,vishakhapatnam,2018
2018-04,24.71066666666667,73.46666666666667,28.907333333333334,13.869666666666665,0.5396666666666667,20.817666666666664,vishakhapatnam,2018
2018-05,20.61516129032258,74.62225806451613,29.805806451612902,9.80741935483871,0.4493548387096774,20.040967741935482,vishakhapatnam,2018
2018-06,34.97607142857143,104.23142857142857,42.10928571428571,13.207857142857142,0.5042857142857143,32.825,vishakhapatnam,2018
2018-07,33.648709677419355,97.82032258064515,39.160645161290326,12.636129032258065,0.5274193548387097,14.824193548387097,vishakhapatnam,2018
